"3_judge_dc","docket","name","citation.led","citation.lexis","citation.sct","citation.us","decision.authority","decision.direction","decision.dissent agrees","decision.jurisdiction","decision.precedent altered?","decision.term","decision.type","decision.unconstitutional","decision.winning party","id.case","id.case issues","id.docket","id.vote","issue.area","issue.id","issue.text","laws.id","laws.type","lower court.direction","lower court.disagreement?","lower court.disposition","lower court.reasons","natural court.chief","natural court.id","natural court.period","origin.id","origin.name","source.id","source.name","voting.majority","voting.minority","voting.split on second","voting.unclear","arguments.petitioner.entity","arguments.petitioner.id","arguments.respondent.entity","arguments.respondent.id","decision.admin action.agency","decision.admin action.id","decision.case.disposition","decision.case.unusual","decision.date.day","decision.date.full","decision.date.month","decision.date.year","voting.majority assigner.id","voting.majority assigner.name","voting.majority writer.id","voting.majority writer.name"
"True","91","JERRY D. GILMORE v. KEVIN TAYLOR","124 L. Ed. 2d 306","1993 U.S. LEXIS 4021","113 S. Ct. 2112","508 U.S. 333","7.0","conservative","True","cert","True","1992","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1992-084","1992-084-01-01","1992-084-01","1992-084-01-01-01","Criminal Procedure","10020","habeas corpus","10","Unspecified","liberal","True","reversed","no reason given","Rehnquist","1605","5","65","Illinois Central U.S. District Court","27","U.S. Court of Appeals  Seventh Circuit","7","2","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","7","6/7/1993","6","1993","102","WHRehnquist","102","WHRehnquist"
"True","97","WILLIAM D. O'SULLIVAN v. DARREN BOERCKEL","144 L. Ed. 2d 1","1999 U.S. LEXIS 4003","119 S. Ct. 1728","526 U.S. 838","4.0","conservative","True","cert","True","1998","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1998-066","1998-066-01-01","1998-066-01","1998-066-01-01-01","Criminal Procedure","10020","habeas corpus","3","Federal Statute","liberal","True","reversed and remanded","federal court conflict","Rehnquist","1607","7","65","Illinois Central U.S. District Court","27","U.S. Court of Appeals  Seventh Circuit","6","3","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","7","6/7/1999","6","1999","102","WHRehnquist","104","SDOConnor"
"True","81","HARRIS, SUPERINTENDENT, GREEN HAVEN CORRECTIONAL FACILITY v. RIVERA","70 L. Ed. 2d 530","1981 U.S. LEXIS 137","102 S. Ct. 460","454 U.S. 339","3.0","conservative","True","cert","True","1981","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1981-017","1981-017-01-01","1981-017-01","1981-017-01-01-01","Criminal Procedure","10020","habeas corpus","10","Unspecified","liberal","True","reversed","no reason given","Burger","1507","7","96","New York Southern U.S. District Court","22","U.S. Court of Appeals  Second Circuit","8","1","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","4","12/4/1981","12","1981","99","WEBurger","117","Unspecified"
"True","80","SMITH, CORRECTIONAL SUPERINTENDENT v. PHILLIPS","71 L. Ed. 2d 78","1982 U.S. LEXIS 69","102 S. Ct. 940","455 U.S. 209","2.0","conservative","True","cert","True","1981","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1981-038","1981-038-01-01","1981-038-01","1981-038-01-01-01","Due Process","40050","due process: impartial decision maker","2","Constitutional Amendment","liberal","True","reversed","to resolve important or significant question","Burger","1507","7","96","New York Southern U.S. District Court","22","U.S. Court of Appeals  Second Circuit","6","3","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","25","1/25/1982","1","1982","99","WEBurger","102","WHRehnquist"
"True","71","MANCUSI, CORRECTIONAL SUPERINTENDENT v. STUBBS","33 L. Ed. 2d 293","1972 U.S. LEXIS 134","92 S. Ct. 2308","408 U.S. 204","2.0","conservative","True","cert","True","1971","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1971-166","1971-166-01-01","1971-166-01","1971-166-01-01-01","Criminal Procedure","10270","confrontation (right to confront accuser, call and cross-examine witnesses) ","2","Constitutional Amendment","liberal","True","reversed","no reason given","Burger","1504","4","97","New York Western U.S. District Court","22","U.S. Court of Appeals  Second Circuit","7","2","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","26","6/26/1972","6","1972","99","WEBurger","102","WHRehnquist"
"True","71","MCGINNIS, COMMISSIONER OF CORRECTION, et al. v. ROYSTER et al.","35 L. Ed. 2d 282","1973 U.S. LEXIS 18","93 S. Ct. 1055","410 U.S. 263","2.0","conservative","True","appeal","True","1972","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1972-052","1972-052-01-01","1972-052-01","1972-052-01-01-01","Due Process","40040","due process: prisoners' rights and defendants' rights","2","Constitutional Amendment","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Burger","1504","4","96","New York Southern U.S. District Court","96","New York Southern U.S. District Court","7","2","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","21","2/21/1973","2","1973","99","WEBurger","101","LFPowell"
"True","81","ZANT, WARDEN v. STEPHENS","77 L. Ed. 2d 235","1983 U.S. LEXIS 79","103 S. Ct. 2733","462 U.S. 862","2.0","conservative","True","cert","True","1982","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1982-128","1982-128-01-01","1982-128-01","1982-128-01-01-01","Criminal Procedure","10130","cruel and unusual punishment, death penalty (cf. extra legal jury influence, death penalty)","2","Constitutional Amendment","liberal","True","affirmed","state court conflict","Burger","1507","7","59","Georgia Middle U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","7","2","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","22","6/22/1983","6","1983","99","WEBurger","103","JPStevens"
"True","74","ESTELLE, CORRECTIONS DIRECTOR v. DORROUGH","43 L. Ed. 2d 377","1975 U.S. LEXIS 44","95 S. Ct. 1173","420 U.S. 534","2.0","conservative","True","cert","True","1974","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1974-065","1974-065-01-01","1974-065-01","1974-065-01-01-01","Criminal Procedure","10320","subconstitutional fair procedure: fugitive from justice","2","Constitutional Amendment","liberal","True","reversed","no reason given","Burger","1504","4","120","Texas Northern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","5","4","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","17","3/17/1975","3","1975","99","WEBurger","117","Unspecified"
"True","89","COLLINS, DIRECTOR, TEXAS DEPARTMENT OF CRIMINAL JUSTICE, INSTITUTIONAL DIVISION v. YOUNGBLOOD","111 L. Ed. 2d 30","1990 U.S. LEXIS 3294","110 S. Ct. 2715","497 U.S. 37","2.0","conservative","True","cert","True","1989","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1989-119","1989-119-01-01","1989-119-01","1989-119-01-01-01","Criminal Procedure","10180","ex post facto (state)","1","Constitution","liberal","True","reversed","to resolve question presented","Rehnquist","1603","3","119","Texas Eastern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","9","0","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","21","6/21/1990","6","1990","102","WHRehnquist","102","WHRehnquist"
"True","82","MAGGIO, WARDEN v. FULFORD","76 L. Ed. 2d 794","1983 U.S. LEXIS 49","103 S. Ct. 2261","462 U.S. 111","7.0","conservative","True","cert","True","1982","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1982-116","1982-116-01-01","1982-116-01","1982-116-01-01-01","Criminal Procedure","10020","habeas corpus","3","Federal Statute","liberal","True","reversed","no reason given","Burger","1507","7","77","Louisiana Western U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","6","3","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","6","6/6/1983","6","1983","99","WEBurger","117","Unspecified"
"True","87","DUGGER, SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS, et al. v. ADAMS","103 L. Ed. 2d 435","1989 U.S. LEXIS 1198","109 S. Ct. 1211","489 U.S. 401","3.0","conservative","True","cert","True","1988","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1988-045","1988-045-01-01","1988-045-01","1988-045-01-01-01","Criminal Procedure","10020","habeas corpus","10","Unspecified","liberal","True","reversed","federal court conflict","Rehnquist","1603","3","56","Florida Middle U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","5","4","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","28","2/28/1989","2","1989","102","WHRehnquist","95","BRWhite"
"True","83","WAINWRIGHT, SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS v. WITT","83 L. Ed. 2d 841","1985 U.S. LEXIS 43","105 S. Ct. 844","469 U.S. 412","7.0","conservative","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1984-024","1984-024-01-01","1984-024-01","1984-024-01-01-01","Criminal Procedure","10250","extra-legal jury influences: jurors and death penalty (cf. cruel and unusual punishment)","3","Federal Statute","liberal","True","reversed","federal court confusion or uncertainty","Burger","1507","7","56","Florida Middle U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","7","2","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","21","1/21/1985","1","1985","99","WEBurger","102","WHRehnquist"
"True","82","STRICKLAND, SUPERINTENDENT, FLORIDA STATE PRISON, et al. v. WASHINGTON","80 L. Ed. 2d 674","1984 U.S. LEXIS 79","104 S. Ct. 2052","466 U.S. 668","2.0","conservative","True","cert","True","1983","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1983-091","1983-091-01-01","1983-091-01","1983-091-01-01-01","Civil Rights","20330","indigents: inadequate representation by counsel (cf. right to counsel)","2","Constitutional Amendment","liberal","True","reversed and remanded","to resolve question presented","Burger","1507","7","58","Florida Southern U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","8","1","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","14","5/14/1984","5","1984","99","WEBurger","104","SDOConnor"
"True","99","TEXAS v. RAYMOND LEVI COBB","149 L. Ed. 2d 321","2001 U.S. LEXIS 2696","121 S. Ct. 1335","532 U.S. 162","2.0","conservative","True","cert","True","2000","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2000-037","2000-037-01-01","2000-037-01","2000-037-01-01-01","Criminal Procedure","10120","right to counsel (cf. indigents appointment of counsel or inadequate representation)","2","Constitutional Amendment","liberal","True","reversed","to resolve question presented","Rehnquist","1607","7","302","State Trial Court","300","State Supreme Court","5","4","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","2","4/2/2001","4","2001","102","WHRehnquist","102","WHRehnquist"
"True","12","MARYLAND, PETITIONER v. ALONZO JAY KING, JR.","186 L. Ed. 2d 1","2013 U.S. LEXIS 4165","133 S. Ct. 1958","569 U.S. 435","2.0","conservative","True","cert","True","2012","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2012-050","2012-050-01-01","2012-050-01","2012-050-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","stay /petition  or motion granted","state court conflict","Roberts","1704","4","302","State Trial Court","300","State Supreme Court","5","4","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","3","6/3/2013","6","2013","111","JGRoberts","106","AMKennedy"
"True","11","FLORIDA, PETITIONER v. CLAYTON HARRIS","185 L. Ed. 2d 61","2013 U.S. LEXIS 1121","133 S. Ct. 1050","568 U.S. 237","2.0","conservative","True","cert","True","2012","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2012-015","2012-015-01-01","2012-015-01","2012-015-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","conservative","True","reversed","no reason given","Roberts","1704","4","301","State Appellate Court","300","State Supreme Court","9","0","True","True","State","28","person convicted of crime","126","Unidentifiable  ","118","reversed","True","19","2/19/2013","2","2013","111","JGRoberts","114","EKagan"
